step,mse_scaled,mae_scaled,mse_unscaled,mae_unscaled
1,0.010739000514149666,0.06690958887338638,89482.30646161533,193.14141067519282
2,0.020343372598290443,0.09892268478870392,169510.74144133562,285.5500774098905
3,0.02843025140464306,0.1187698021531105,236893.81254490232,342.8411801499268
4,0.035450439900159836,0.1324852555990219,295389.8605116658,382.43223482126695
5,0.04156404361128807,0.14282569289207458,346331.77559070196,412.2826902920586
6,0.04677635431289673,0.15130965411663055,389762.3953849478,436.77023112630326
7,0.051814306527376175,0.15915842354297638,431738.81365931855,459.4247299159974
8,0.05681196600198746,0.1667451411485672,473384.28863155877,481.327350270576
9,0.06065132096409798,0.1724412590265274,505374.3401159494,497.7687566387354
10,0.06325328350067139,0.17564788460731506,527056.4995845869,507.0255532965877
11,0.065743587911129,0.17850828170776367,547805.8711790268,515.2818303631667
12,0.06838151812553406,0.18200360238552094,569787.0019179224,525.3709321923155
13,0.0706406831741333,0.18501853942871094,588614.2663234643,534.075471443158
14,0.07271433621644974,0.18782398104667664,605894.5300522218,542.1721278242984
15,0.07469773292541504,0.19061093032360077,622414.4144546184,550.2170519553539
16,0.07649986445903778,0.1930852085351944,637431.7324231634,557.3602374258737
17,0.07812903821468353,0.19531390070915222,651007.3534477692,563.7908610788555
18,0.07943078875541687,0.19711154699325562,661855.4738315362,568.9802211372081
19,0.0807218849658966,0.19915688037872314,672614.157946633,574.8863570013192
20,0.08200901746749878,0.2011726200580597,683337.7994910864,580.7057593006712
21,0.08319257199764252,0.20288150012493134,693197.4167306718,585.6366942118989
22,0.08422666788101196,0.20414359867572784,701812.8662274516,589.2802912233675
23,0.0849306508898735,0.20447610318660736,707683.1710397421,590.2394601695415
24,0.08688494563102722,0.20648282766342163,723966.2152927074,596.0307536333056
25,0.09392105787992477,0.21627627313137054,782592.8883926406,624.3038331148318
26,0.10254154354333878,0.22727589309215546,854421.2164968913,656.0531587838615
27,0.10930536687374115,0.23440007865428925,910784.9319102294,676.6192423474998
28,0.11497372388839722,0.23994779586791992,958016.1087049919,692.6317404827616
29,0.11961258947849274,0.24478429555892944,996669.7969005969,706.5951912031411
30,0.1234402060508728,0.24860721826553345,1028562.9471359041,717.6285841050436
31,0.12696059048175812,0.2521900534629822,1057891.429042474,727.9681598675592
32,0.13059751689434052,0.2560763955116272,1088199.362185628,739.1918802388145
33,0.13374194502830505,0.2598402202129364,1114400.6040916818,750.055235155672
34,0.13567836582660675,0.26187294721603394,1130531.3168746424,755.9196999139455
35,0.13704343140125275,0.2630094289779663,1141909.550350882,759.2022169999457
36,0.13848501443862915,0.2646392285823822,1153923.650891065,763.908130601801
37,0.1398419737815857,0.2663387656211853,1165228.0912940828,768.8138547156799
38,0.1409498006105423,0.26789921522140503,1174452.6857027537,773.3154438598858
39,0.14198355376720428,0.2693381607532501,1183074.6749489733,777.4693805247356
40,0.1432211548089981,0.2707661986351013,1193388.5530092719,781.5954646556711
41,0.14415660500526428,0.271647185087204,1201179.2633958082,784.1369381513973
42,0.1445237696170807,0.2718210220336914,1204243.172386424,784.6387811571068
43,0.1450319141149521,0.2725204825401306,1208471.0757188022,786.6589085127926
44,0.14535270631313324,0.2729845643043518,1211150.2753678754,787.998074410868
45,0.1455353945493698,0.27305203676223755,1212665.8958160144,788.1943639767619
46,0.14610865712165833,0.27361759543418884,1217448.0728469642,789.8228368641659
47,0.14652007818222046,0.27389732003211975,1220872.472792716,790.6305191728768
48,0.14705432951450348,0.273836612701416,1225326.6777908206,790.4542478918511
49,0.14995542168617249,0.276518315076828,1249497.5260221427,798.1974314065587
50,0.15345977246761322,0.2794833481311798,1278691.484168655,806.7575437533204
51,0.1560773402452469,0.2814157009124756,1300512.6126869186,812.3297027850964
52,0.15866719186306,0.28361591696739197,1322090.264392023,818.6851214554315
53,0.16080324351787567,0.2855280935764313,1339891.0169376219,824.2073545084835
54,0.1622173935174942,0.28650981187820435,1351667.954950132,827.0416064608033
55,0.16344916820526123,0.2872924208641052,1361926.718032467,829.2975915743722
56,0.16497668623924255,0.28845393657684326,1374663.2676762587,832.6497522720523
57,0.1665785312652588,0.29011231660842896,1388010.6230463402,837.4379761109254
58,0.16726525127887726,0.2907481789588928,1393729.1201176269,839.2731667848429
59,0.16747474670410156,0.29040440917015076,1395474.433255863,838.2819079677971
60,0.167902410030365,0.2903682589530945,1399044.5060635635,838.1742375172106
61,0.16841402649879456,0.29068928956985474,1403298.7917665928,839.1054316521183
62,0.16853231191635132,0.2906361520290375,1404292.0129851943,838.951818998565
63,0.16867801547050476,0.2907652258872986,1405501.1762663873,839.3209639980658
64,0.16961878538131714,0.291772723197937,1413340.912825435,842.2290556033885
65,0.1705450415611267,0.2926219701766968,1421062.0502394612,844.6827383137213
66,0.17052164673805237,0.29229190945625305,1420863.3600997082,843.7284809838002
67,0.17051073908805847,0.29209014773368835,1420773.853840409,843.1459343980824
68,0.17033949494361877,0.2916490435600281,1419351.873815867,841.8741264098435
69,0.17018242180347443,0.29135575890541077,1418036.7164719093,841.0265211705613
70,0.17082156240940094,0.291985422372818,1423370.5215076387,842.8466248291808
71,0.1712067723274231,0.292066752910614,1426572.7673422263,843.0768415105704
72,0.17068050801753998,0.29091912508010864,1422192.0342546848,839.7672018244585
73,0.17168880999088287,0.2918243110179901,1430585.6439532223,842.3797124474125
74,0.1731996238231659,0.2934718430042267,1443180.056212531,847.1378042339711
75,0.17369124293327332,0.29353266954421997,1447274.6178924532,847.314006519591
76,0.1748780459165573,0.29467910528182983,1457164.4913510624,850.6218698184881
77,0.1762964129447937,0.2962627708911896,1468986.772847131,855.1936164422112
78,0.17715926468372345,0.2969411015510559,1476174.3007810656,857.1507499731683
79,0.17762449383735657,0.29709675908088684,1480056.794732815,857.5995813516463
80,0.1780538558959961,0.2971455752849579,1483630.4021675645,857.7399011646314
81,0.17867106199264526,0.29753443598747253,1488764.8475454408,858.8602678199869
82,0.1791733056306839,0.29795604944229126,1492948.834279905,860.0799109572465
83,0.17959009110927582,0.2982286810874939,1496429.7880978684,860.8670697153262
84,0.17996658384799957,0.2982746362686157,1499565.5097973775,860.9969422186178
85,0.18009282648563385,0.29790619015693665,1500614.8207713736,859.9357276465773
86,0.1798086166381836,0.29735830426216125,1498251.85160328,858.3550905192741
87,0.1796042025089264,0.2971035838127136,1496548.707971577,857.6234554398611
88,0.180071160197258,0.29779380559921265,1500441.347510564,859.6138268454253
89,0.18036693334579468,0.29804301261901855,1502897.035697164,860.3265485984545
90,0.18008987605571747,0.2974373400211334,1500591.410525898,858.5810149477569
91,0.17990124225616455,0.2970101237297058,1499019.6614318714,857.348133663811
92,0.17965252697467804,0.2967351973056793,1496946.034563579,856.5543234087083
93,0.1793028712272644,0.2964741289615631,1494042.028606212,855.8016088846434
94,0.17944712936878204,0.29693397879600525,1495239.6319248488,857.1292731723488
95,0.17940858006477356,0.2970031499862671,1494918.8336772993,857.3299317201562
96,0.17826639115810394,0.2953575551509857,1485400.7249692648,852.5751360648125
97,0.17823484539985657,0.29520824551582336,1485129.2858352915,852.1493044918631
98,0.1790367066860199,0.2961753010749817,1491818.1993491447,854.9428366576592
99,0.17896008491516113,0.2958422303199768,1491182.1882155885,853.9783436189044
100,0.17918993532657623,0.2958882451057434,1493100.5879684396,854.1102015018134
101,0.17953157424926758,0.29605403542518616,1495941.404518253,854.5887681519339
102,0.17976444959640503,0.2962741553783417,1497885.4048657883,855.2244013458157
103,0.18003174662590027,0.2965404689311981,1500108.2792954782,855.9943464610263
104,0.18030299246311188,0.2968689799308777,1502371.6280881702,856.9428289851488
105,0.18052543699741364,0.29714828729629517,1504224.7435676786,857.7462342781147
106,0.18063993752002716,0.2972465753555298,1505177.632174695,858.0316449959977
107,0.18089285492897034,0.2973688244819641,1507281.1314944176,858.3843136563524
108,0.18112486600875854,0.2974039316177368,1509212.9438067898,858.4871646763728
109,0.18123328685760498,0.297293484210968,1510123.222176421,858.1682350085896
110,0.18113264441490173,0.29692867398262024,1509290.4630671118,857.1116429496715
111,0.18092863261699677,0.2965196967124939,1507584.3150110124,855.9315337437886
112,0.18105824291706085,0.2965225279331207,1508666.7448572817,855.9398734505617
113,0.18116070330142975,0.29654720425605774,1509518.03532372,856.0128030320061
114,0.18110385537147522,0.29635316133499146,1509046.2226944233,855.4481551749051
115,0.18120349943637848,0.29638391733169556,1509877.2201546198,855.5417371611668
116,0.18125705420970917,0.29644057154655457,1510317.2421975236,855.703310202022
117,0.1812029778957367,0.2965335547924042,1509872.1060605573,855.970982650067
118,0.18123361468315125,0.2967105507850647,1510127.0642326325,856.4833430884278
119,0.18100117146968842,0.29655203223228455,1508185.2537607667,856.0252097682718
120,0.18055935204029083,0.2962501347064972,1504501.766131211,855.1538346620318
121,0.18072491884231567,0.2966683804988861,1505886.1417886335,856.3604783101871
