step,mse_scaled,mae_scaled,mse_unscaled,mae_unscaled
1,0.010935270227491856,0.06739684194326401,91117.9541594826,194.54841748662764
2,0.02118237316608429,0.10058891773223877,176501.57727638676,290.36043826837664
3,0.030037209391593933,0.12166280299425125,250283.86559981725,351.19224684777134
4,0.037436582148075104,0.13658568263053894,311938.50035709696,394.26737848845454
5,0.04386653006076813,0.1479722410440445,365515.9187947559,427.1359788730471
6,0.04916001856327057,0.1562419831752777,409623.3133522317,451.008249808274
7,0.05403759703040123,0.1635662317276001,450269.09714887524,472.15087588746314
8,0.058600012212991714,0.1701602190732956,488285.22498254856,491.1852027509169
9,0.0623905211687088,0.17558054625988007,519866.5596378592,506.83125285855743
10,0.0654083713889122,0.1797238290309906,545012.8355899705,518.7907612525747
11,0.0678560733795166,0.18263407051563263,565410.1937923052,527.1913969886317
12,0.06988655775785446,0.18496540188789368,582328.3165284765,533.9205101600566
13,0.07193353772163391,0.18757067620754242,599385.5574294641,541.4412915083624
14,0.07418445497751236,0.19065134227275848,618140.5595734492,550.3339129466191
15,0.07633589208126068,0.19383177161216736,636068.0986962625,559.5145941754025
16,0.07810745388269424,0.19635285437107086,650825.8249886079,566.7911521046567
17,0.07978660613298416,0.19871674478054047,664820.3774526332,573.6160852493219
18,0.08128960430622101,0.20090679824352264,677343.785677966,579.9381027305086
19,0.08262936025857925,0.20277757942676544,688507.261053699,585.3384576945039
20,0.08395125716924667,0.20468077063560486,699521.4480105478,590.8318375408196
21,0.08517148345708847,0.20619700849056244,709686.8905840437,595.2061109653425
22,0.08602318167686462,0.20686422288417816,716785.6328777011,597.1352470538037
23,0.08694230765104294,0.20775632560253143,724443.6248332775,599.706891791917
24,0.0894939973950386,0.21087458729743958,745705.2466929334,608.7111151993522
25,0.09649262577295303,0.2204597294330597,804025.496153336,636.3758865911668
26,0.10442966967821121,0.2301819771528244,870156.8997414765,664.4435715045934
27,0.11064397543668747,0.23612840473651886,921937.3669468958,681.6081762912461
28,0.11662065237760544,0.24215571582317352,971738.8070592196,699.0064187865974
29,0.12210816890001297,0.24802306294441223,1017459.6259103182,715.9456584539265
30,0.1267521232366562,0.2530500888824463,1056153.7994735206,730.4545063014979
31,0.1302897334098816,0.25676479935646057,1085636.824709653,741.1793152446953
32,0.13309094309806824,0.2596203088760376,1108977.3884942802,749.4237656568516
33,0.13550637662410736,0.2621152102947235,1129101.4052274846,756.621750362395
34,0.1377013623714447,0.26419517397880554,1147396.4823851811,762.6245161390862
35,0.13916908204555511,0.2654235363006592,1159621.3917685673,766.1721400486058
36,0.1397944837808609,0.2657644748687744,1164831.4420489154,767.1569569670655
37,0.14055639505386353,0.2668009102344513,1171180.557048357,770.1494401189901
38,0.14193540811538696,0.2686867415904999,1182676.9184006988,775.587754035163
39,0.1433372050523758,0.27085423469543457,1194352.3400891316,781.8472869181827
40,0.14426249265670776,0.2722046375274658,1202064.8558026487,785.7472730410188
41,0.14477618038654327,0.27286267280578613,1206341.8517363633,787.6443570124426
42,0.14514890313148499,0.2731932997703552,1209446.5969035972,788.5959124348449
43,0.1461661458015442,0.2744362950325012,1217925.1552400356,792.1876213408517
44,0.1473626047372818,0.2757903039455414,1227897.7423182577,796.0944582748004
45,0.1483398824930191,0.2768348753452301,1236036.5912726682,799.1106079305528
46,0.1486496776342392,0.2769675850868225,1238619.8678394337,799.4916084335206
47,0.14854802191257477,0.27656984329223633,1237771.1161507168,798.3475467724301
48,0.1491880565881729,0.2766854465007782,1243108.6450064813,798.680044864467
49,0.15226049721240997,0.2791920602321625,1268708.6352443171,805.9165002956264
50,0.15562333166599274,0.281873494386673,1296729.946818685,813.653630757967
51,0.15771222114562988,0.2830653786659241,1314136.3522029212,817.097997064447
52,0.1600818932056427,0.28503796458244324,1333878.1804541862,822.7927442136385
53,0.16257907450199127,0.28729283809661865,1354689.5867117306,829.2989303576571
54,0.16435521841049194,0.28867271542549133,1369485.9331178113,833.2820390671845
55,0.16553625464439392,0.28974688053131104,1379323.8517813657,836.3779512188584
56,0.1665731519460678,0.2909577786922455,1387969.3221499887,839.879222616506
57,0.16759054362773895,0.29203951358795166,1396442.102531637,843.0044671363991
58,0.16858220100402832,0.2928740978240967,1404703.3778716112,845.4087539052583
59,0.16861210763454437,0.2923000454902649,1404956.7076241279,843.7518213490865
60,0.16824306547641754,0.29135143756866455,1401880.4745208127,841.0158475444791
61,0.16833892464637756,0.29143309593200684,1402678.991801953,841.2514400742315
62,0.16875237226486206,0.2920108735561371,1406116.725562857,842.9194136136737
63,0.16904059052467346,0.2924015522003174,1408525.0474042266,844.0466399972622
64,0.169190913438797,0.2924015522003174,1409773.3720169489,844.045504706572
65,0.16942432522773743,0.29241710901260376,1411722.5920302153,844.0902578789115
66,0.1696239560842514,0.2924163341522217,1413385.9453339223,844.0857344597908
67,0.17015491425991058,0.29285335540771484,1417816.4492098198,845.3516888719433
68,0.17067231237888336,0.29307079315185547,1422115.9640323187,845.9764058649254
69,0.17139054834842682,0.29353097081184387,1428108.8261861173,847.3069332777734
70,0.17207098007202148,0.29375022649765015,1433771.1422163502,847.9366780657226
71,0.17246894538402557,0.29377254843711853,1437084.9955357572,848.0039607826268
72,0.17271903157234192,0.2932835817337036,1439174.0020767602,846.5924612339164
73,0.17420148849487305,0.2943485379219055,1451529.8120929282,849.6672968909882
74,0.1757945567369461,0.2956869900226593,1464803.3056746009,853.5300394476674
75,0.17630937695503235,0.2960527837276459,1469096.476178916,854.5864461759015
76,0.17671707272529602,0.29633212089538574,1472494.055758749,855.394180320629
77,0.17770953476428986,0.29749199748039246,1480769.8475448936,858.7402532790247
78,0.1785532832145691,0.298169881105423,1487786.2391826068,860.6975515288402
79,0.17923134565353394,0.2989366054534912,1493437.96200346,862.9115112001907
80,0.17985747754573822,0.29968902468681335,1498652.345459705,865.0808331929045
81,0.1801789551973343,0.3000360131263733,1501335.7665755518,866.0844977789113
82,0.18044067919254303,0.3000735938549042,1503518.451356085,866.1906403835529
83,0.18052466213703156,0.2998494505882263,1504213.253290968,865.5484004525833
84,0.1804179549217224,0.2994229793548584,1503323.3544696504,864.3159273054281
85,0.18059372901916504,0.29964640736579895,1504795.315557979,864.9619229446682
86,0.1807655692100525,0.2999417781829834,1506222.9749153722,865.812585440942
87,0.18079671263694763,0.2999557554721832,1506488.016301151,865.8521864019709
88,0.1808440089225769,0.29976698756217957,1506880.99008256,865.3097457861707
89,0.18099811673164368,0.2996586859226227,1508153.810357842,864.9932493351924
90,0.1810798943042755,0.29952049255371094,1508842.7917682044,864.5949277123381
91,0.1813744753599167,0.2997264862060547,1511297.076618115,865.1926893747524
92,0.18148446083068848,0.29975712299346924,1512212.168805857,865.2817300243423
93,0.18156398832798004,0.30004703998565674,1512880.4462038286,866.1159650775273
94,0.18118391931056976,0.2995806336402893,1509709.905996442,864.767727888878
95,0.1804594248533249,0.2986725866794586,1503671.6989270528,862.1503886798505
96,0.1790255457162857,0.29647886753082275,1491724.4873997616,855.8180253614673
97,0.17886929214000702,0.29590198397636414,1490423.5413773214,854.1519203203018
98,0.1798209249973297,0.29691174626350403,1498347.7686925954,857.0624642241543
99,0.1798381805419922,0.2967504858970642,1498492.5045073426,856.597515537633
100,0.17975282669067383,0.29642754793167114,1497783.7591752447,855.6624167988765
101,0.18003974854946136,0.2967492341995239,1500179.417956515,856.5965567642008
102,0.18010550737380981,0.2967989146709442,1500725.5077262472,856.7413683956242
103,0.18032218515872955,0.2970583140850067,1502535.9883116982,857.4888228519865
104,0.18065586686134338,0.2975054383277893,1505313.4469147534,858.7805200377016
