step,mse_scaled,mae_scaled,mse_unscaled,mae_unscaled
72,0.17353849112987518,0.28977710008621216,1446004.881741187,836.4694100997011
73,0.17588366568088531,0.2921893000602722,1465544.7324715373,843.4328815408822
74,0.17824670672416687,0.2945585250854492,1485234.6215245214,850.2702526139171
75,0.17849849164485931,0.294266015291214,1487337.9383270415,849.4252722986545
76,0.17898477613925934,0.2943216562271118,1491381.0894326817,849.5876793126768
77,0.18009868264198303,0.2949979603290558,1500661.3439392196,851.5422460605047
78,0.18123409152030945,0.2955760955810547,1510132.3075446293,853.2105083812605
79,0.1822468340396881,0.2962949573993683,1518567.0947669575,855.2842781280381
80,0.1829964816570282,0.29685288667678833,1524815.0280354351,856.8952556434457
81,0.18329912424087524,0.2968546152114868,1527333.8368282323,856.902104098516
82,0.18311506509780884,0.29634755849838257,1525805.500346804,855.4394119401713
83,0.1826126128435135,0.2957064211368561,1521616.046888657,853.5856472368639
84,0.18260458111763,0.2957981526851654,1521549.656789639,853.8498147011443
85,0.1833999752998352,0.2971043884754181,1528179.0701454505,857.6197760415048
86,0.18424458801746368,0.29827746748924255,1535214.4704107435,861.0049138481714
87,0.1847369372844696,0.2986001670360565,1539316.40069901,861.94386388316
88,0.18489141762256622,0.29856958985328674,1540603.3066159873,861.8520781190937
89,0.18470871448516846,0.2979893684387207,1539081.7418202544,860.1795117170533
90,0.18423253297805786,0.2969323992729187,1535108.6606692555,857.1260474679018
91,0.18431545794010162,0.29685667157173157,1535802.7269204636,856.9025092144527
92,0.18469834327697754,0.29726433753967285,1538996.6812401707,858.0820286429779
93,0.18482854962348938,0.2977018654346466,1540078.0964790022,859.3458417566769
94,0.1848093569278717,0.2980816662311554,1539923.0381495436,860.4363656783731
95,0.18407854437828064,0.2972727119922638,1533822.7734961498,858.1073324836069
96,0.1826065480709076,0.29508018493652344,1521561.0774950322,851.7791629853914
97,0.18268418312072754,0.2948431670665741,1522210.563337519,851.0936796153821
98,0.18377628922462463,0.29608678817749023,1531314.6416511633,854.6814892241889
99,0.18384985625743866,0.29574793577194214,1531931.1745790222,853.705814718024
100,0.1842595338821411,0.29579079151153564,1535333.2277511435,853.829099866133
101,0.18498651683330536,0.2963668406009674,1541398.4250958075,855.4929680362285
102,0.18556594848632812,0.296893835067749,1546219.9897462064,857.0135589774137
103,0.18606334924697876,0.2976171672344208,1550368.0292269152,859.1000081180568
104,0.18631701171398163,0.29794254899024963,1552483.864319982,860.0404458380132
105,0.18625210225582123,0.2978487014770508,1551937.435732508,859.7694826046733
106,0.18612593412399292,0.29771506786346436,1550885.7404524686,859.3858194930342
107,0.18597468733787537,0.2976507544517517,1549632.975086253,859.1997360905476
108,0.18593032658100128,0.2977733016014099,1549259.6328098576,859.5531350096489
109,0.18602445721626282,0.29798418283462524,1550042.834635405,860.1630824763554
110,0.1861843317747116,0.2982194423675537,1551370.3862703836,860.8397161047922
111,0.18631629645824432,0.29846280813217163,1552472.6889092326,861.5435965759393
112,0.18649278581142426,0.2986430823802948,1553946.2811886095,862.0614600515539
113,0.1866343915462494,0.29873013496398926,1555124.968777816,862.3131757198256
114,0.18654969334602356,0.298591673374176,1554419.6058304494,861.9124982468742
115,0.18666881322860718,0.29867956042289734,1555409.6605196996,862.1687185209049
116,0.18675220012664795,0.29868650436401367,1556112.3524900752,862.1918390694891
117,0.18671894073486328,0.2987307012081146,1555827.253851585,862.3157393703425
118,0.1870328187942505,0.2993925213813782,1558445.965626473,864.226953596159
119,0.18727518618106842,0.2998385727405548,1560462.3732452234,865.5136575955989
120,0.18728232383728027,0.299898624420166,1560523.7350490477,865.6868259508058
121,0.18787628412246704,0.300639808177948,1565471.525853142,867.8263139269158
122,0.18863949179649353,0.30140745639801025,1571830.792917035,870.04078003126
123,0.18905240297317505,0.30175626277923584,1575270.2098172058,871.0507428729524
124,0.18935859203338623,0.3021889925003052,1577826.674796231,872.3013020692763
125,0.18970239162445068,0.3026290535926819,1580694.5602737505,873.569127840059
126,0.1899597942829132,0.3029530346393585,1582831.2447615212,874.5039775788305
127,0.19006094336509705,0.30314430594444275,1583676.2525845408,875.0565904353084
128,0.18999266624450684,0.3031240999698639,1583102.5287983187,874.9948244470273
129,0.18969230353832245,0.3027046024799347,1580607.9947275636,873.785978439785
130,0.18932975828647614,0.3022678792476654,1577585.6179088403,872.5243807790546
131,0.1890028566122055,0.3019504249095917,1574857.1125178656,871.6084858034468
132,0.1888653188943863,0.30195099115371704,1573712.009576811,871.6082271256303
133,0.18890975415706635,0.302108496427536,1574084.2636401989,872.0641987174449
134,0.18898342549800873,0.30237722396850586,1574705.5837512563,872.8419496930417
135,0.18905742466449738,0.3025774657726288,1575309.5133945271,873.4234691613154
136,0.18908146023750305,0.3026878833770752,1575511.9192475944,873.7379609269534
137,0.1889427900314331,0.30252131819725037,1574357.254033315,873.2597511973045
138,0.18870192766189575,0.30234676599502563,1572353.7172709992,872.7594055716095
139,0.1885099560022354,0.3023236393928528,1570756.2055832346,872.6840577717412
140,0.18813441693782806,0.30194926261901855,1567628.801481467,871.6054981614265
141,0.18767149746418,0.3014868497848511,1563770.3632557262,870.2731290205701
142,0.1875344216823578,0.3014620244503021,1562626.9245753314,870.2001225808222
143,0.1874856799840927,0.3014930188655853,1562220.817601241,870.2946051329621
144,0.18750885128974915,0.3015590012073517,1562410.462509336,870.4821727891433
145,0.18822500109672546,0.3022168278694153,1568382.6193220767,872.3771646806275
146,0.18893134593963623,0.302815705537796,1574266.9421756717,874.1084938559515
147,0.18924905359745026,0.3028562664985657,1576908.1919981323,874.2245750268168
148,0.18949300050735474,0.3031124472618103,1578942.7593892573,874.9615060340801
149,0.18996994197368622,0.30358460545539856,1582923.5846589378,876.3242416979465
150,0.1905582696199417,0.304171621799469,1587819.2024993766,878.0226173572714
151,0.19107069075107574,0.30470171570777893,1592089.3011320136,879.5532215285668
152,0.1914186030626297,0.3049464821815491,1594990.7561381448,880.2575342817802
153,0.1914745569229126,0.30480504035949707,1595456.5406283976,879.8477470602497
154,0.19132792949676514,0.3044382929801941,1594234.7306506038,878.7927168331613
155,0.19122068583965302,0.3043419122695923,1593336.5865430776,878.5137872934822
156,0.1912364959716797,0.30435919761657715,1593473.2318207992,878.5629467457886
157,0.19138459861278534,0.30441591143608093,1594711.4170153108,878.7286276017913
158,0.19149336218833923,0.30448928475379944,1595607.0552984294,878.9395439961933
159,0.19152958691120148,0.3045026957988739,1595911.847120461,878.9797431629089
160,0.19155196845531464,0.30441853404045105,1596098.1283013802,878.7370106334214
161,0.19137580692768097,0.30421143770217896,1594634.7466086196,878.1362643815233
162,0.19099901616573334,0.3037988245487213,1591492.7882660818,876.9425603670724
163,0.1906745433807373,0.30340123176574707,1588794.4961584047,875.7990801857729
164,0.1901347041130066,0.30267971754074097,1584294.627355924,873.71345081782
165,0.1895640790462494,0.3019123673439026,1579533.8467870632,871.5022256396363
166,0.18956951797008514,0.30181393027305603,1579578.3333145783,871.2159861068716
167,0.1899416148662567,0.3019395172595978,1582681.48691276,871.5759314241616
168,0.18999023735523224,0.3019413650035858,1583088.216275154,871.5855873677317
169,0.19201262295246124,0.30523476004600525,1599939.0545279714,881.0904122958742
170,0.19440510869026184,0.30878984928131104,1619873.200248253,891.3526582109497
171,0.19492264091968536,0.3096140921115875,1624183.3081112525,893.7307340904038
172,0.1948682814836502,0.30935758352279663,1623732.3872124236,892.9938412813518
173,0.1950756013393402,0.30931392312049866,1625455.8297026395,892.8651560308242
174,0.1958579570055008,0.3099209666252136,1631980.4064367139,894.6204423434882
175,0.19726748764514923,0.31138917803764343,1643723.1458747315,898.8590170995973
176,0.19808357954025269,0.31212568283081055,1650527.2157849781,900.9840872463117
177,0.19786258041858673,0.3116268813610077,1648681.231022024,899.5420214650508
178,0.19695180654525757,0.3101779520511627,1641095.636971038,895.3587588514853
179,0.19595977663993835,0.308963418006897,1632830.7292821193,891.8525805341851
180,0.19589748978614807,0.30915310978889465,1632310.7730218654,892.401806984941
181,0.19656361639499664,0.31027287244796753,1637857.7161223472,895.6360741779521
182,0.19677093625068665,0.3108919858932495,1639588.7494354455,897.4213033595742
183,0.1966218650341034,0.31078284978866577,1638341.001876026,897.1061995557207
184,0.19623717665672302,0.3101598024368286,1635143.952139205,895.308207233524
185,0.19574648141860962,0.3094117045402527,1631054.0600493173,893.1488987551057
186,0.19553494453430176,0.3090919852256775,1629288.5252646098,892.2256616299389
187,0.19562363624572754,0.30891677737236023,1630027.5960440265,891.7161898439649
188,0.19564366340637207,0.30901530385017395,1630189.9466650118,892.002917724897
189,0.1956169307231903,0.30935004353523254,1629966.83906518,892.9677337678114
190,0.19562017917633057,0.309478759765625,1629996.9161022098,893.343794578871
191,0.19544222950935364,0.3093135952949524,1628516.7785713128,892.8648699937352
192,0.19520877301692963,0.30944734811782837,1626573.3236994362,893.2512118981031
193,0.1967238187789917,0.311665415763855,1639195.9874041732,899.6551388736555
194,0.19823575019836426,0.31346023082733154,1651797.5671421604,904.8326785151675
195,0.19786784052848816,0.31283265352249146,1648727.8849610824,903.0261528181812
196,0.19748371839523315,0.3123340606689453,1645527.1909873877,901.5789154662832
197,0.19794026017189026,0.3125590682029724,1649323.1876454086,902.234503181005
198,0.1988576352596283,0.31310948729515076,1656975.5517771335,903.8206154321699
199,0.19986099004745483,0.3137872517108917,1665332.6999084628,905.7758429671622
200,0.20032356679439545,0.31396088004112244,1669186.9738731799,906.284594293702
201,0.20037220418453217,0.3138182461261749,1669597.5644950173,905.8706242398529
202,0.20007048547267914,0.31323617696762085,1667074.4238066191,904.189206690273
203,0.19939839839935303,0.3123811185359955,1661476.4916534452,901.7197004868567
204,0.19897855818271637,0.3121594190597534,1657981.9371027036,901.0806442198755
205,0.19895640015602112,0.3124503791332245,1657799.2212619958,901.9172766139277
206,0.1986631453037262,0.31223613023757935,1655353.6552643087,901.300175886646
207,0.1983594000339508,0.3118646740913391,1652824.94310728,900.231077190085
208,0.19822366535663605,0.31149595975875854,1651694.1270033822,899.1634529273624
209,0.19794006645679474,0.31080883741378784,1649329.132431452,897.1792103931461
210,0.19795499742031097,0.3107209801673889,1649450.012920407,896.9253412015877
211,0.19878855347633362,0.31160929799079895,1656397.3196653065,899.4937589986812
212,0.19937539100646973,0.3125946521759033,1661284.4219196134,902.3351608978827
213,0.1994437724351883,0.31317397952079773,1661854.8744966986,904.0086840586101
214,0.19922511279582977,0.3132057785987854,1660043.5341144584,904.0994370437921
215,0.19867920875549316,0.31279176473617554,1655490.835035072,902.9057508418963
216,0.19880670309066772,0.31322887539863586,1656549.1778542383,904.1668680817718
217,0.20047935843467712,0.31538230180740356,1670484.9062060798,910.3832838144477
218,0.20150622725486755,0.31634360551834106,1679040.37378778,913.1554553430444
219,0.2010323703289032,0.31542783975601196,1675096.9815622263,910.5160787768439
220,0.20097026228904724,0.3148139715194702,1674583.464307628,908.7393176963875
221,0.2017029970884323,0.3149489760398865,1680691.6193036959,909.1313339344775
222,0.20265324413776398,0.3156609535217285,1688597.610514517,911.1871313200465
223,0.20380085706710815,0.31684669852256775,1698161.0908480007,914.6056161107368
224,0.20442046225070953,0.31735995411872864,1703326.922071202,916.0937651746511
225,0.20412679016590118,0.31681063771247864,1700879.8646470103,914.5064827944782
226,0.20315222442150116,0.31550323963165283,1692757.2492836807,910.7333227025002
227,0.20199064910411835,0.3140937089920044,1683079.1847001004,906.6639087329779
228,0.2017734944820404,0.31395190954208374,1681264.2200335695,906.2534553878071
229,0.20249132812023163,0.31508514285087585,1687259.4849592205,909.5267053959427
230,0.20288893580436707,0.31571826338768005,1690567.3153418496,911.3516116087403
231,0.20283208787441254,0.31551626324653625,1690085.9729192213,910.7667319062374
232,0.20257242023944855,0.31496089696884155,1687926.4770288283,909.1663806513264
233,0.20229507982730865,0.31427067518234253,1685616.9216095654,907.172423777023
234,0.202410027384758,0.3141157925128937,1686579.1982686997,906.7292750579068
235,0.20361407101154327,0.3153289258480072,1696607.9964651957,910.2291536039806
236,0.20495525002479553,0.3169548809528351,1707781.1310862473,914.9204675840233
237,0.20531408488750458,0.3177691698074341,1710781.4972520717,917.2715517340276
238,0.20481109619140625,0.317328542470932,1706581.4254097538,915.9994305641977
239,0.20374777913093567,0.315810889005661,1697724.6717150412,911.6208535204778
240,0.20323827862739563,0.3149215877056122,1693478.2656380362,909.0550734358818
overall,0.1712704747915268,0.2858756184577942,1427102.6084882475,825.2087430772975
