step,mse_scaled,mae_scaled,mse_unscaled,mae_unscaled
94,0.18068863451480865,0.3011184632778168,1505578.001986348,869.206296100096
95,0.17994388937950134,0.3001898527145386,1499384.5869603944,866.5293474308215
96,0.17847076058387756,0.29818636178970337,1487103.8713603958,860.7460042475274
97,0.17807114124298096,0.29749587178230286,1483773.5109630958,858.7507475798659
98,0.17888565361499786,0.29843869805336,1490559.842773524,861.4715375101132
99,0.17877596616744995,0.2983393669128418,1489650.2955291574,861.1884396757893
100,0.17890313267707825,0.29836681485176086,1490704.2076395587,861.2633622325653
101,0.1793660670518875,0.29883283376693726,1494565.5359307206,862.6100333826823
102,0.17966456711292267,0.2991812825202942,1497050.7701207697,863.6178661321185
103,0.18012118339538574,0.2997879087924957,1500848.4831717997,865.3642328357166
104,0.18047195672988892,0.3003639280796051,1503777.667034828,867.0261613516143
105,0.1807430237531662,0.3007952868938446,1506032.5454896146,868.2751852939823
106,0.18086013197898865,0.3009665012359619,1507010.626633071,868.7705194318651
107,0.18103595077991486,0.3011464774608612,1508473.5116114528,869.2875246193572
108,0.18094849586486816,0.3010771572589874,1507750.26500758,869.0881039393516
109,0.18073949217796326,0.3008860647678375,1506010.1322959936,868.5342650409239
110,0.1805771142244339,0.30072709918022156,1504657.2456241217,868.0820848879977
111,0.1805281937122345,0.30060338973999023,1504247.6618092626,867.7201596221473
112,0.18077991902828217,0.30075424909591675,1506346.025699722,868.1556664065275
113,0.18104419112205505,0.30074799060821533,1508543.6238846064,868.1425709478067
114,0.18121831119060516,0.30062535405158997,1509998.0387591007,867.7888513900599
115,0.18176774680614471,0.30102241039276123,1514574.4445436036,868.9321466025863
116,0.18215243518352509,0.30128008127212524,1517780.25505538,869.6729531407829
117,0.1822587102651596,0.301139235496521,1518668.6996336773,869.2694217584849
118,0.1823359876871109,0.3010689616203308,1519313.8674398316,869.0648613196794
119,0.18208986520767212,0.3006669878959656,1517265.7757433965,867.9044271250733
120,0.18155796825885773,0.30007076263427734,1512823.7267823198,866.1822162872031
121,0.18164846301078796,0.30047228932380676,1513580.6818107667,867.3406891060031
122,0.181930810213089,0.30080437660217285,1515932.0769985719,868.3019670655027
123,0.1819629669189453,0.3008085787296295,1516202.7772230962,868.3140946269405
124,0.1821819245815277,0.3009396493434906,1518018.3098686952,868.691713083962
125,0.18243902921676636,0.3011455535888672,1520168.2345736613,869.2842891542562
126,0.18265147507190704,0.3014209270477295,1521933.9784722242,870.0805509586212
127,0.18289707601070404,0.3017953336238861,1523981.8355242054,871.1620670739081
128,0.18309912085533142,0.3021642863750458,1525664.4406211802,872.2275941119082
129,0.18318909406661987,0.3024018406867981,1526416.955943263,872.9160263136656
130,0.1832031011581421,0.3023529648780823,1526534.6590669965,872.7708556468467
131,0.18328158557415009,0.3023715019226074,1527192.714010661,872.8279369870659
132,0.18327653408050537,0.3022654354572296,1527142.9464432008,872.5217448175579
133,0.1831216812133789,0.3020923435688019,1525851.6762112137,872.0220791421823
134,0.18295133113861084,0.30171844363212585,1524438.4704077088,870.9413581832475
135,0.18296347558498383,0.3015011250972748,1524539.3638752615,870.3161453804719
136,0.18307028710842133,0.30143770575523376,1525423.4452889794,870.1323390013985
137,0.18316255509853363,0.30145779252052307,1526190.7428519062,870.1856854141612
138,0.1832202821969986,0.3014223277568817,1526678.3652750677,870.0870533021407
139,0.18341724574565887,0.3017314076423645,1528320.4003925147,870.9727752486632
140,0.18356558680534363,0.3018912076950073,1529557.0396159373,871.4368948696107
141,0.18375764787197113,0.3019864559173584,1531153.0668205684,871.7133926751998
142,0.18368007242679596,0.3016701936721802,1530511.4172561576,870.8034950796662
143,0.18372976779937744,0.3015545904636383,1530926.7433905283,870.4631716158303
144,0.18377560377120972,0.30146774649620056,1531304.651705735,870.218613335888
145,0.18431726098060608,0.3019338548183441,1535813.6193801137,871.5621112727275
146,0.18498171865940094,0.3025326132774353,1541354.1313813513,873.2895701984728
147,0.1854524463415146,0.30288517475128174,1545273.718674117,874.3095065785661
148,0.18593689799308777,0.30349770188331604,1549313.7891677509,876.07310969162
149,0.1863039880990982,0.30396753549575806,1552370.2299695453,877.4336720476109
150,0.18669795989990234,0.3044884502887726,1555657.9624148088,878.9373916932174
151,0.18741081655025482,0.3056013584136963,1561599.3281633798,882.1498253646397
152,0.18800652027130127,0.30654215812683105,1566556.3624380468,884.8609628194887
153,0.18823353946208954,0.30689942836761475,1568451.601107044,885.8952050632417
154,0.18815116584300995,0.3066900670528412,1567757.897468224,885.288637104921
155,0.1881103366613388,0.30665820837020874,1567428.3050803724,885.1972378412744
156,0.1880628913640976,0.30663031339645386,1567024.0278677708,885.1213299044556
157,0.1877678781747818,0.306371808052063,1564573.1666161034,884.368720192756
158,0.18751291930675507,0.30617716908454895,1562440.1266610604,883.8138205331612
159,0.1874346137046814,0.3060859143733978,1561790.1185676102,883.5479854263245
160,0.18731312453746796,0.30590760707855225,1560781.3652913594,883.0314955473264
161,0.18692250549793243,0.30538544058799744,1557530.4220850393,881.5233526299795
162,0.18645474314689636,0.30478358268737793,1553624.2745570277,879.7884049029982
163,0.18640457093715668,0.30460068583488464,1553215.2513720884,879.263282754703
164,0.18636861443519592,0.3043449819087982,1552911.8079267645,878.5200012392742
165,0.18625788390636444,0.30384737253189087,1551991.5356046353,877.0833833488504
166,0.18640421330928802,0.3035237491130829,1553211.2153051828,876.1484877524102
167,0.1866603046655655,0.30335065722465515,1555339.7281024707,875.6534926112682
168,0.18633414804935455,0.3028062880039215,1552619.7775755639,874.0834001603605
169,0.1877351850271225,0.30504995584487915,1564298.8100252443,880.5554599503381
170,0.18966948986053467,0.3079807758331299,1580411.305223871,889.0190303671449
171,0.19018563628196716,0.30897384881973267,1584715.9543166198,891.8848561570092
172,0.19062651693820953,0.30970582365989685,1588395.7388724824,893.9976994556938
173,0.19078382849693298,0.3097952604293823,1589704.5525081966,894.2569602835897
174,0.1906205415725708,0.3098715841770172,1588332.8402686785,894.473418906218
175,0.19135397672653198,0.3110891580581665,1594454.3995582936,897.9891366645097
176,0.19233764708042145,0.3125600814819336,1602648.1978481077,902.2368828090438
177,0.19279640913009644,0.3133724331855774,1606472.6857276722,904.5788262225927
178,0.1930205374956131,0.31371647119522095,1608340.82419639,905.5717155806992
179,0.1932418942451477,0.31402555108070374,1610183.6921864005,906.4674026722614
180,0.1934247612953186,0.31432509422302246,1611707.2885974508,907.3307560235962
181,0.19320513308048248,0.31414589285850525,1609882.2239405306,906.8120408159571
182,0.1929672211408615,0.3141835033893585,1607889.6366831078,906.9194015805267
183,0.19319705665111542,0.314555287361145,1609809.6857962736,907.9981278361007
184,0.1936691254377365,0.3149930536746979,1613747.1120757582,909.2567897465249
185,0.1939910650253296,0.3152340352535248,1616426.6274718323,909.9553802048313
186,0.19424456357955933,0.3156035840511322,1618534.5532127651,911.021937086064
187,0.19451916217803955,0.3159080445766449,1620828.2028499998,911.8979251523209
188,0.1940222978591919,0.31523171067237854,1616688.137131545,909.949962359305
189,0.19299748539924622,0.31392544507980347,1608142.5069679369,906.178620401466
190,0.19252611696720123,0.31295233964920044,1604211.7161586517,903.3700801607919
191,0.19263604283332825,0.31285202503204346,1605133.5899748171,903.0781387502506
192,0.19227908551692963,0.31235161423683167,1602159.0727879219,901.6347036783546
193,0.19286614656448364,0.3130170702934265,1607048.4579151324,903.5555635014067
194,0.19342350959777832,0.31370726227760315,1611700.1131133793,905.5458681258252
195,0.19359678030014038,0.3139435648918152,1613131.5621989977,906.2282931548295
196,0.19475559890270233,0.31545785069465637,1622789.706982553,910.5997370072653
197,0.1952383816242218,0.3162299692630768,1626821.0491454157,912.8279359801838
198,0.19486339390277863,0.3157079815864563,1623698.7097354222,911.3232418517728
199,0.19494499266147614,0.3157142996788025,1624370.567727941,911.3412951042358
200,0.19561366736888885,0.31645217537879944,1629943.3410574286,913.4693447799215
201,0.19601191580295563,0.31700822710990906,1633262.4307243251,915.0731177886397
202,0.19610780477523804,0.31697148084640503,1634056.4044527826,914.9695303826493
203,0.19604861736297607,0.3166183829307556,1633565.7740351323,913.9533561302779
204,0.1958346962928772,0.31615251302719116,1631787.1456421828,912.6050592139366
205,0.1954638808965683,0.3155285716056824,1628695.5037944661,910.8034718363035
206,0.19538620114326477,0.3155081570148468,1628050.1479019162,910.745493535628
207,0.19555380940437317,0.31585484743118286,1629444.1901578456,911.7475434857812
208,0.19563747942447662,0.31583866477012634,1630143.38532315,911.7002301762979
209,0.19552123546600342,0.3157418966293335,1629171.753116516,911.4187110962813
210,0.19595524668693542,0.3164098262786865,1632793.9968058153,913.3471377675866
211,0.1973235309123993,0.31808456778526306,1644192.2785314482,918.185473214258
212,0.1974572092294693,0.31845006346702576,1645310.579926446,919.2382179905275
213,0.19609574973583221,0.31690385937690735,1633962.620216666,914.774582438941
214,0.19524937868118286,0.31550848484039307,1626908.044204746,910.741840751316
215,0.19499996304512024,0.31507107615470886,1624831.9163871163,909.4843954912021
216,0.194582998752594,0.3143983781337738,1621355.9905749392,907.5419664598713
217,0.19508761167526245,0.3146088719367981,1625564.0998176953,908.1513108290252
218,0.19523565471172333,0.3145196735858917,1626792.5374991137,907.8939326471341
219,0.19562533497810364,0.3148265480995178,1630039.1688082295,908.7779503796932
220,0.19713309407234192,0.3165973126888275,1642601.124247579,913.8908085311034
221,0.1981629580259323,0.3178708851337433,1651182.2429991388,917.5616738076212
222,0.19795121252536774,0.3177098333835602,1649419.0067551413,917.1041487911664
223,0.19817742705345154,0.3180597126483917,1651307.7677641164,918.1116558737527
224,0.19893001019954681,0.31881657242774963,1657575.8162756374,920.2948246115127
225,0.19956056773662567,0.3196825385093689,1662835.1403977822,922.7933383249247
226,0.19988296926021576,0.3198622465133667,1665518.155125077,923.3135158055632
227,0.20001661777496338,0.319644033908844,1666628.7384864984,922.6839023546108
228,0.19960489869117737,0.3188919723033905,1663203.0285847827,920.5139042148595
229,0.19879166781902313,0.3178977370262146,1656425.5644144139,917.645943564853
230,0.1982598453760147,0.3174150586128235,1651995.4210917233,916.2478185978694
231,0.19781282544136047,0.3171444237232208,1648270.255324309,915.4654488151436
232,0.19805656373500824,0.317451149225235,1650295.5318604077,916.3555101929064
233,0.1984357237815857,0.3179002106189728,1653459.9504179887,917.6482667513592
234,0.19902200996875763,0.31866103410720825,1658348.5982440824,919.8484763505982
235,0.20007255673408508,0.3197823166847229,1667097.1428483564,923.0794670724
236,0.19994816184043884,0.31965065002441406,1666061.4318366281,922.7042439810285
237,0.19862429797649384,0.3178034722805023,1655035.0374201403,917.3708624798005
238,0.19834716618061066,0.3170144855976105,1652720.2714281904,915.0932379479115
239,0.1986812800168991,0.31690460443496704,1655511.9657943402,914.7772430367689
240,0.19846560060977936,0.3161782920360565,1653705.0828617378,912.6815453057237
overall,0.16845761239528656,0.2888491451740265,1403664.5121829384,833.7916407627752
