step,mse_scaled,mae_scaled,mse_unscaled,mae_unscaled
60,0.12861955165863037,0.2560746967792511,2211985.8522639,1061.9504451047305
120,0.175358846783638,0.3111881911754608,3015801.0355482525,1290.5080674264489
180,0.2731674909591675,0.400052011013031,4697894.730011911,1659.031320518266
240,0.3046906292438507,0.43773984909057617,5240034.253855648,1815.3250435044722
overall,0.18810276687145233,0.3161751329898834,3234969.300913936,1311.1883969100306
