step,mse_scaled,mae_scaled,mse_unscaled,mae_unscaled
60,0.12796708941459656,0.25703269243240356,2200763.5444171038,1065.9237858764661
120,0.19254280626773834,0.34381985664367676,3311328.6711012083,1425.831385317407
180,0.32247164845466614,0.4610559940338135,5545833.247473108,1912.014851449389
240,0.37478429079055786,0.5009784698486328,6445494.031176335,2077.5749916377695
overall,0.21380732953548431,0.3493133783340454,3677032.5784350215,1448.614024241334
