step,mse_scaled,mae_scaled,mse_unscaled,mae_unscaled
58,0.1746988445520401,0.3014601171016693,1455672.7111694857,870.1940122265481
59,0.1747065633535385,0.3011573851108551,1455735.3861350266,869.3205852899398
60,0.17497703433036804,0.3011762201786041,1457988.7999259587,869.3754381822322
61,0.17557024955749512,0.30172890424728394,1462932.406108783,870.9730937593564
62,0.17611739039421082,0.3024035394191742,1467492.6477828545,872.9185127211252
63,0.17614147067070007,0.30275899171829224,1467693.9878377295,873.9431221677012
64,0.17658329010009766,0.30362072587013245,1471374.4619743892,876.4327862709321
65,0.17722205817699432,0.30453988909721375,1476691.4651111637,879.0865062803628
66,0.1766127645969391,0.3037745952606201,1471622.8155324992,876.875514325109
67,0.17617471516132355,0.3027704060077667,1467967.2807445966,873.9765370673919
68,0.17686133086681366,0.302992045879364,1473691.856170529,874.6181963511514
69,0.17730653285980225,0.3030566871166229,1477399.1306891898,874.8020334378756
70,0.1770026832818985,0.3022761046886444,1474869.5297333829,872.5497709575269
71,0.1761896014213562,0.30099353194236755,1468097.1875644135,868.8491525069256
72,0.1757524460554123,0.3002472221851349,1464452.906423456,866.6899537060225
73,0.17735464870929718,0.30177825689315796,1477800.4295006662,871.1135940994618
74,0.1792823076248169,0.30379873514175415,1493869.2053162751,876.9457205553257
75,0.18016532063484192,0.3045831620693207,1501218.0865018156,879.2085718397769
76,0.18107770383358002,0.3051702380180359,1508826.2069908322,880.9046071639601
77,0.1817917376756668,0.30545511841773987,1514771.2080669939,881.7281262619431
78,0.18259702622890472,0.3058983385562897,1521485.3448840142,883.0048774856086
79,0.1838788241147995,0.3071165084838867,1532163.175962848,886.5207589646059
80,0.1849641650915146,0.30816999077796936,1541202.47902659,889.559223974362
81,0.18554426729679108,0.3084757328033447,1546042.373275722,890.4445874564422
82,0.1855311542749405,0.3080584704875946,1545928.4451023547,889.2433589380846
83,0.1854275017976761,0.30772775411605835,1545066.082487799,888.2888160193585
84,0.18547005951404572,0.3077065348625183,1545422.1557253262,888.2258962350476
85,0.18564185500144958,0.3078482151031494,1546855.5261617813,888.6353284370939
86,0.18557798862457275,0.30783572793006897,1546318.7030518341,888.5974542099544
87,0.18530917167663574,0.3077675402164459,1544079.5834483563,888.4021871012861
88,0.1856023222208023,0.3083609938621521,1546525.9961388975,890.1154165473059
89,0.18621490895748138,0.30932193994522095,1551626.637746776,892.8849487654524
90,0.18627683818340302,0.30923372507095337,1552145.163698917,892.632008097847
91,0.18607163429260254,0.3087681233882904,1550431.4563760348,891.2898844353816
92,0.18567432463169098,0.30789071321487427,1547120.481228745,888.7545192807269
93,0.18495997786521912,0.30714964866638184,1541170.182589314,886.6161500324906
94,0.18413878977298737,0.3063349425792694,1534335.2828210255,884.267238291793
95,0.18312712013721466,0.30511143803596497,1525898.9630160911,880.733877427906
96,0.18177327513694763,0.30345669388771057,1514615.7746799365,875.9582713043637
97,0.181952103972435,0.30373311042785645,1516109.2992658152,876.7563515981896
98,0.18311063945293427,0.3051581084728241,1525762.5213183963,880.866775313822
99,0.18333713710308075,0.3053396940231323,1527649.8344529548,881.3895091875058
100,0.18348577618598938,0.3051465153694153,1528887.7005966746,880.8356109508775
101,0.1838049739599228,0.3052704632282257,1531551.9768712558,881.1927601925617
102,0.18415625393390656,0.30542418360710144,1534478.8281588263,881.6371668433012
103,0.18454360961914062,0.30575600266456604,1537700.474660595,882.5937046725688
104,0.18486057221889496,0.3060394823551178,1540342.0310636691,883.4104343560188
105,0.18520353734493256,0.30642271041870117,1543205.3926488797,884.5187512456006
106,0.18537133932113647,0.30647793412208557,1544599.0983593175,884.6793449364803
107,0.18555203080177307,0.30664727091789246,1546109.8641601338,885.1680177973113
108,0.18565265834331512,0.3067213296890259,1546946.6341407662,885.3816572654332
109,0.18587170541286469,0.30693715810775757,1548771.0080421213,886.0069607169833
110,0.18592211604118347,0.3069096505641937,1549185.7226104722,885.9246763554502
111,0.1858891099691391,0.30683544278144836,1548915.696444233,885.7085663168502
112,0.18619903922080994,0.30712372064590454,1551503.4599102447,886.542766769895
113,0.18665751814842224,0.30749180912971497,1555319.1213649348,887.6052311521228
114,0.18689025938510895,0.30774831771850586,1557257.5115653148,888.3483198896504
115,0.18705148994922638,0.3077903985977173,1558598.175749346,888.4673262160292
116,0.1872684508562088,0.30784928798675537,1560405.5428011895,888.636549519997
117,0.18729598820209503,0.30783355236053467,1560636.44770334,888.5937958887348
118,0.18716177344322205,0.30780383944511414,1559519.10885255,888.5034270091174
119,0.18668782711029053,0.3075113594532013,1555570.4074364412,887.6619082625667
120,0.1861882358789444,0.3072541356086731,1551410.81088833,886.9188272072951
121,0.18622498214244843,0.3074633479118347,1551712.9326986808,887.524184533888
122,0.18647955358028412,0.30783611536026,1553837.426568968,888.5981404563859
123,0.18654833734035492,0.30777114629745483,1554408.5489403317,888.4128608295403
124,0.1868007332086563,0.3078150153160095,1556514.0338314662,888.5381506019078
125,0.18721409142017365,0.3080757260322571,1559957.091228041,889.2947180643494
126,0.18767838180065155,0.3083425462245941,1563825.8045862166,890.0635630116778
127,0.18825814127922058,0.3088025450706482,1568653.5381764448,891.3895979434086
128,0.1886577606201172,0.3090786635875702,1571985.9076479045,892.1861098876385
129,0.18880729377269745,0.30899327993392944,1573227.7706683134,891.9403516830149
130,0.18866634368896484,0.3085428774356842,1572059.4132607006,890.6397158104625
131,0.18853725492954254,0.3082861602306366,1570983.4156864076,889.8943973735874
132,0.18841227889060974,0.3079684376716614,1569937.4682888507,888.9803113639042
133,0.18838688731193542,0.30780139565467834,1569721.6366204228,888.5026478287431
134,0.1884235441684723,0.3078467845916748,1570033.1120372047,888.6297573369826
135,0.1884966492652893,0.30792269110679626,1570641.6900775519,888.847051805532
136,0.18879875540733337,0.30822086334228516,1573157.2938890464,889.7100184664655
137,0.18910178542137146,0.30841192603111267,1575684.4204329476,890.2629212251653
138,0.18929153680801392,0.3085368871688843,1577268.8120574367,890.6225803042055
139,0.18933752179145813,0.3085010051727295,1577646.2534518763,890.5175845705111
140,0.18941035866737366,0.30865731835365295,1578254.2173881934,890.9718404593664
141,0.18948502838611603,0.308814138174057,1578878.384903423,891.4196242689031
142,0.18946364521980286,0.30882954597473145,1578699.429779381,891.4694028165351
143,0.18970376253128052,0.30933427810668945,1580701.9864898042,892.9256205981618
144,0.19000066816806793,0.3099555969238281,1583170.3897432946,894.7173364584338
145,0.19093544781208038,0.311422735452652,1590966.8189070479,898.953204788541
146,0.191932812333107,0.31271374225616455,1599273.685768956,902.6811803805031
147,0.1924372762441635,0.3133728504180908,1603471.2176685957,904.580522973327
148,0.1929197460412979,0.3139258623123169,1607499.3603471876,906.1764904272364
149,0.19332168996334076,0.3144432604312897,1610844.1752181721,907.6717221792198
150,0.19361929595470428,0.31490302085876465,1613322.520165076,908.9979093216584
151,0.19403725862503052,0.31531956791877747,1616812.078116807,910.2018710596327
152,0.19443830847740173,0.31568974256515503,1620149.4153434308,911.2667930785024
153,0.19459208846092224,0.31568974256515503,1621432.409116978,911.2701164066474
154,0.1944146603345871,0.3152811527252197,1619956.3488019179,910.0905268402707
155,0.19413670897483826,0.31493550539016724,1617630.0111818097,909.0919460184455
156,0.19389493763446808,0.3146745562553406,1615622.7611577697,908.3368607162574
157,0.1938161998987198,0.3145136535167694,1614964.1167214874,907.8724397879129
158,0.19380038976669312,0.31441864371299744,1614832.7312030199,907.5999854140031
159,0.19384323060512543,0.31450381875038147,1615195.497112725,907.8448621337333
160,0.19408464431762695,0.31478384137153625,1617202.130615091,908.6555707424967
161,0.19436927139759064,0.3151056468486786,1619575.9005293553,909.5840056916775
162,0.1941906213760376,0.31492879986763,1618085.6963636652,909.0731744747684
163,0.1940104365348816,0.3147605061531067,1616587.2236274078,908.5876788899918
164,0.19368670880794525,0.31441569328308105,1613887.579733089,907.5913306932457
165,0.19326713681221008,0.3139897882938385,1610394.743272993,906.3617105327747
166,0.19335488975048065,0.31399327516555786,1611122.2748268275,906.3744727254002
167,0.19367319345474243,0.31420156359672546,1613777.7522780402,906.9732326946518
168,0.19395379722118378,0.31458762288093567,1616117.53968125,908.0887594597262
169,0.1962973177433014,0.3180778920650482,1635643.1807462627,918.1651453289779
170,0.19880662858486176,0.32171568274497986,1656552.766008169,928.6656571406184
171,0.19940946996212006,0.32295963168144226,1661568.8903631484,932.2557833796097
172,0.19936427474021912,0.32308897376060486,1661196.511528993,932.6321076393727
173,0.1988191306591034,0.3224828541278839,1656653.2977531366,930.8823817901151
174,0.19865363836288452,0.322389155626297,1655272.7932418701,930.6063657599277
175,0.1992449164390564,0.3230949938297272,1660202.9315796406,932.6460404969647
176,0.20005373656749725,0.32400622963905334,1666935.4737159032,935.2802904643356
177,0.2004079818725586,0.3243025541305542,1669900.297902575,936.1337012624119
178,0.20013010501861572,0.3238202631473541,1667580.1531965546,934.7395942009199
179,0.19976869225502014,0.32344648241996765,1664564.524573558,933.6607589675918
180,0.19987551867961884,0.3238098919391632,1665457.3803891372,934.7100573064859
181,0.20013582706451416,0.3241533935070038,1667624.8198081506,935.7050536221988
182,0.20014512538909912,0.32439887523651123,1667701.4523556682,936.4104327331738
183,0.2001846730709076,0.3247540295124054,1668035.5782150307,937.4370999777161
184,0.20071280002593994,0.3253588378429413,1672436.577616582,939.183148846674
185,0.20120704174041748,0.32587704062461853,1676549.1558391696,940.6780272874148
186,0.20098012685775757,0.3255693018436432,1674656.1357549739,939.790049574101
187,0.20095416903495789,0.3253185749053955,1674443.8212872304,939.0673902180224
188,0.20138461887836456,0.32565170526504517,1678027.3714244284,940.0286577523638
189,0.201613649725914,0.32592809200286865,1679942.6097796839,940.8224008137935
190,0.2015068233013153,0.3258216977119446,1679048.1403643312,940.5147004458039
191,0.20111635327339172,0.32530689239501953,1675794.235330704,939.0335702162552
192,0.200605109333992,0.3249988257884979,1671541.0299327895,938.1400554271222
193,0.20174555480480194,0.32654106616973877,1681041.394042299,942.5921935657894
194,0.20337550342082977,0.3286088705062866,1694625.7873236912,948.5628418662338
195,0.20364663004875183,0.32887014746665955,1696880.3188671581,949.3138757679735
196,0.20361587405204773,0.328691303730011,1696622.647467791,948.7977931927122
197,0.2031455934047699,0.3280676007270813,1692708.3392414297,946.9975597416123
198,0.2031193971633911,0.3279286026954651,1692485.9175102245,946.6006268690904
199,0.2038860023021698,0.3284105062484741,1698878.623290049,947.9884124072867
200,0.20476233959197998,0.3292010724544525,1706176.7144097444,950.2714416234494
201,0.20474496483802795,0.3290826678276062,1706038.0197930166,949.9315202100569
202,0.20409858226776123,0.3282071650028229,1700648.1454782002,947.4043854909518
203,0.20364828407764435,0.32786256074905396,1696897.0080524932,946.405757561477
204,0.204111248254776,0.3285626173019409,1700751.0922170586,948.426569761326
205,0.2048315703868866,0.32939496636390686,1706751.910452111,950.8278822059517
206,0.20463299751281738,0.32934027910232544,1705097.5918029614,950.6726009321649
207,0.20416101813316345,0.32915791869163513,1701159.425630792,950.1486047155882
208,0.20459382236003876,0.329683393239975,1704778.131965274,951.6651451995234
209,0.20532257854938507,0.33038946986198425,1710843.054233584,953.6994891919426
210,0.20493341982364655,0.3298385441303253,1707601.1754283467,952.1123470835662
211,0.20448900759220123,0.32919812202453613,1703896.2446124346,950.2641564282223
212,0.205010324716568,0.3297547996044159,1708249.8286746752,951.8677755298565
213,0.20540957152843475,0.3301081955432892,1711564.93114192,952.8881838973524
214,0.20501068234443665,0.3296361267566681,1708245.1748248788,951.5249537511561
215,0.20402884483337402,0.3287646174430847,1700060.3837008465,949.0111289738587
216,0.20386263728141785,0.32852980494499207,1698677.3299013071,948.3316807590469
217,0.2049674689769745,0.3297010064125061,1707881.3828959211,951.7122775530202
218,0.20575590431690216,0.3305857181549072,1714450.9017995088,954.2678083074238
219,0.2058476358652115,0.3302605450153351,1715223.7038739691,953.3304630504103
220,0.20599375665187836,0.32968348264694214,1716439.1042025327,951.6646702624182
221,0.20556481182575226,0.3288756012916565,1712866.998266401,949.3301841728669
222,0.2053186595439911,0.3284739553928375,1710814.443273084,948.175070739526
223,0.20613445341587067,0.3289501368999481,1717613.6920294266,949.5459965779382
224,0.2068743109703064,0.32943910360336304,1723780.9909275975,950.959033716587
225,0.20691290497779846,0.3293147087097168,1724099.3697543347,950.5985031266341
226,0.20634667575359344,0.3285995423793793,1719381.6386061471,948.5338337988048
227,0.20595842599868774,0.32823407649993896,1716144.2398291165,947.4773141274826
228,0.2060224860906601,0.3285263776779175,1716675.0170173913,948.3220158267776
229,0.20645998418331146,0.32898688316345215,1720314.8666717936,949.6549751291265
230,0.2066757082939148,0.3292544484138489,1722121.2328551386,950.4276733524362
231,0.2065597027540207,0.3293875455856323,1721156.1917456728,950.809856739397
232,0.20686547458171844,0.32998961210250854,1723697.0277591744,952.5488254928723
233,0.20740121603012085,0.3306874930858612,1728157.5791707581,954.5638859646291
234,0.20676656067371368,0.32999497652053833,1722873.5597145655,952.5623811153525
235,0.20616629719734192,0.32909345626831055,1717872.4587781555,949.961425875557
236,0.20666073262691498,0.3292311429977417,1721991.8911486052,950.3559339200233
237,0.20689643919467926,0.32910701632499695,1723956.84044246,949.9980622499505
238,0.20643451809883118,0.3281755745410919,1720108.950553027,947.3105286107786
239,0.20576344430446625,0.3272041976451874,1714512.439594573,944.5054701128824
240,0.20513910055160522,0.3262207806110382,1709314.2228681436,941.6711080165924
overall,0.17387329041957855,0.296470046043396,1448791.3415665487,855.7903881288307
