Step,train_loss,val_loss
1,0.23921700000000001,0.26174599999999998
2,0.17282400000000001,0.25509199999999999
3,0.1624830000000000,0.244175000000000
4,0.1625990000000000,0.24182200000000001
5,0.15691900000000000,0.21859200000000001
6,0.15523400000000001,0.20669499999999999
7,0.15580800000000000,0.21843899999999999
8,0.15469400000000000,0.22945399999999999
9,0.1547070000000000,0.2997230000000000
10,0.15273999999999999,0.22352700000000000
11,0.13679600000000000,0.11391500000000000
12,0.13020100000000001,0.10139400000000000
13,0.12959300000000001,0.1021820000000000
14,0.12873899999999999,0.10202400000000000
15,0.12975999999999999,0.09925600000000000
16,0.12724600000000,0.09386100000000000
17,0.12725700000000001,0.09813100000000000
18,0.1267510000000000,0.09759300000000000
19,0.12613300000000000,0.09177700000000000
20,0.1260510000000000,0.09569900000000001
21,0.12509999999999999,0.09338700000000000
22,0.12349200000000000,0.09166199999999999
23,0.12218500000000000,0.08921600000000000
24,0.12114200000000000,0.08949900000000000
25,0.11996900000000001,0.08948500000000000
26,0.11907900000000000,0.0851380000000000
27,0.11803700000000000,0.08597399999999999
28,0.11814500000000000,0.08140300000000000
29,0.11558100000000000,0.08222100000000000
30,0.11720100000000000,0.08386299999999999
31,0.11692800000000000,0.08009700000000000
32,0.11514300000000000,0.0795430000000000
33,0.11387000000000000,0.08111300000000000
34,0.1146870000000000,0.07894100000000000
35,0.11534800000000001,0.08165600000000001
36,0.11403000000000001,0.07806700000000000
37,0.11346299999999999,0.07930500000000000
38,0.1129210000000000,0.07809900000000000
39,0.11214900000000000,0.07791700000000000
40,0.11169200000000000,0.07766400000000000
41,0.11224000000000001,0.07800400000000000
42,0.11085800000000000,0.07656800000000000
43,0.11091400000000000,0.07706399999999999
44,0.11020500000000000,0.07604100000000000
45,0.1100140000000000,0.07824200000000001
46,0.11006600000000000,0.07607500000000000
47,0.11028700000000000,0.07707700000000001
48,0.10960700000000000,0.07647800000000000
49,0.10183300000000001,0.0707720000000000
50,0.10104500000000000,0.07058100000000000
51,0.10049600000000000,0.0701820000000000
52,0.10059000000000000,0.06988999999999999
53,0.09973400000000000,0.0692870000000000
54,0.09935500000000000,0.06912699999999999
55,0.09902200000000000,0.06844600000000001
56,0.09842400000000000,0.06809900000000001
57,0.09745100000000000,0.06731900000000000
58,0.09664300000000001,0.06630900000000001
59,0.09598800000000000,0.06687899999999999
60,0.09493900000000000,0.06580900000000001
61,0.09393100000000000,0.0661240000000000
62,0.09351800000000000,0.0652490000000000
63,0.0925030000000000,0.06552900000000000
64,0.0915800000000000,0.06544899999999999
65,0.0910370000000000,0.0651300000000000
66,0.09069900000000000,0.06657900000000000
67,0.09069300000000000,0.06495400000000000
68,0.08988500000000001,0.0647980000000000
69,0.08950400000000000,0.06473900000000000
70,0.08915500000000000,0.06553400000000000
71,0.08865600000000000,0.06509500000000000
72,0.0887470000000000,0.06654700000000000
73,0.0880000000000000,0.06526000000000000
74,0.08419200000000000,0.06439100000000000
75,0.08360600000000000,0.06470700000000000
76,0.08336000000000000,0.06496600000000000
77,0.08340000000000000,0.0641470000000000
78,0.08310099999999999,0.06355600000000000
79,0.08302100000000000,0.0640440000000000
80,0.08261499999999999,0.06393400000000000
81,0.08266999999999999,0.06400599999999999
82,0.08220700000000000,0.06408800000000001
83,0.07994200000000000,0.06412400000000000
84,0.0796920000000000,0.06394100000000000
85,0.07977200000000000,0.0639090000000000
86,0.07952700000000000,0.06421700000000000
87,0.07805700000000000,0.0623650000000000
88,0.07789600000000001,0.062426000000000002
89,0.07768200000000000,0.062434999999999997
90,0.07763100000000001,0.06239700000000000
91,0.07771300000000000,0.06265000000000000
92,0.07697600000000000,0.06174800000000000
93,0.07692000000000000,0.06169800000000000
94,0.07657600000000001,0.06179000000000000
95,0.07674200000000000,0.06183000000000000
96,0.0767210000000000,0.06179200000000000
97,0.0764660000000000,0.06182700000000000
98,0.07609600000000000,0.061654000000000000
99,0.07610500000000001,0.0616820000000000
100,0.07587400000000000,0.061674000000000000

