step,mse_scaled,mae_scaled,mse_unscaled,mae_unscaled
60,0.09416068345308304,0.2129380851984024,218533.01498434466,324.3973667523685
120,0.0999194011092186,0.2217695266008377,231897.41846195442,337.851598255977
180,0.10496706515550613,0.2325322926044464,243612.49723115552,354.24785369449137
240,0.11272155493497849,0.2409852296113968,261610.51322145248,367.12563310207264
overall,0.09603925794363022,0.21554484963417053,222892.72264327403,328.36823753922397
