step,mse_scaled,mae_scaled,mse_unscaled,mae_unscaled
60,0.13441921770572662,0.2688645124435425,2311729.1516101765,1114.9887272147007
120,0.17942172288894653,0.3249547779560089,3085674.41376596,1347.597548269556
180,0.28401893377304077,0.42023149132728577,4884524.527929335,1742.717017311009
240,0.3148535192012787,0.44708752632141113,5414818.883915287,1854.0866130163324
overall,0.19439096748828888,0.3301682770252228,3343112.518214248,1369.2186221749437
