step,mse_scaled,mae_scaled,mse_unscaled,mae_unscaled
60,0.13159699738025665,0.25434133410453796,2263193.7518260083,1054.7630023463707
120,0.20636087656021118,0.3264630138874054,3548966.5128470734,1353.8508817635936
180,0.24263903498649597,0.35949474573135376,4172877.8728255313,1490.8369266942002
240,0.252419114112854,0.3694811761379242,4341074.131857126,1532.2504416275085
overall,0.18171018362045288,0.2973842918872833,3125030.239280782,1233.2624710398993
