step,mse_scaled,mae_scaled,mse_unscaled,mae_unscaled
60,0.13384950160980225,0.2622206211090088,2301926.054517666,1087.4385645283937
120,0.16006898880004883,0.29893121123313904,2752847.896291222,1239.6774348619736
180,0.21131156384944916,0.3467542231082916,3634110.227384324,1438.0020797077514
240,0.2522895932197571,0.3829694092273712,4338843.741406722,1588.1853046062704
overall,0.16231605410575867,0.29151222109794617,2791492.692886452,1208.9106959347898
