step,mse_scaled,mae_scaled,mse_unscaled,mae_unscaled
60,0.13987649977207184,0.2651309669017792,2405581.6245928807,1099.5066546314777
120,0.1761864572763443,0.3079480528831482,3030035.373928816,1277.0716707114327
180,0.21517500281333923,0.3512444794178009,3700549.1029616348,1456.6192532219263
240,0.24976028501987457,0.3751131296157837,4295344.36728361,1555.6066398650607
overall,0.17009314894676208,0.2949448525905609,2925241.3610493,1223.145884090823
