step,mse_scaled,mae_scaled,mse_unscaled,mae_unscaled
60,0.12865398824214935,0.2572101354598999,2212575.976782462,1066.6588317807943
120,0.17039811611175537,0.303985059261322,2930488.859173965,1260.6354367669483
180,0.22892428934574127,0.3636578619480133,3937012.444325773,1508.1012233546007
240,0.2543940246105194,0.3806283473968506,4375037.7900069095,1578.4804490938795
overall,0.1698114275932312,0.29868704080581665,2920396.9557180097,1238.664834040624
