Step,train_loss,val_loss
1,0.3619680000000000,0.6888760000000000
2,0.3033660000000000,1.1365719999999999
3,0.33532600000000001,0.8821200000000000
4,0.31488400000000000,0.5931689999999999
5,0.3880600000000000,0.4782360000000000
6,0.31777300000000003,0.5457550000000000
7,0.3114410000000000,0.47566700000000001
8,0.3016150000000000,0.4229490000000000
9,0.3024730000000000,0.4206350000000000
10,0.2979600000000000,0.5431100000000000
11,0.30694199999999999,0.5773980000000000
12,0.29423600000000000,0.496250000000000
13,0.29579200000000000,0.3975370000000000
14,0.2862830000000000,0.5336210000000000
15,0.3092720000000000,0.42886500000000000
16,0.3077870000000000,0.4868240000000000
17,0.3157250000000000,0.4059380000000000
18,0.27585900000000002,0.3728810000000000
19,0.2487720000000000,0.36018800000000001
20,0.24341299999999999,0.33959499999999998
21,0.2374900000000000,0.3506990000000000
22,0.2351240000000000,0.3593920000000000
23,0.23860799999999999,0.3224430000000000
24,0.22559899999999999,0.32244400000000001
25,0.21980300000000000,0.3179130000000000
26,0.2183850000000000,0.30686000000000002
27,0.20829100000000000,0.31727200000000000
28,0.20832400000000001,0.3152960000000000
29,0.20294999999999999,0.3217140000000000
30,0.21200900000000000,0.31136100000000000
31,0.20360100000000000,0.23018400000000000
32,0.1887950000000000,0.22622600000000001
33,0.18574199999999999,0.2270860000000000
34,0.18311500000000000,0.22247000000000000
35,0.1830120000000000,0.22479399999999999
36,0.18254799999999999,0.22000400000000001
37,0.17913200000000001,0.22109100000000001
38,0.17680999999999999,0.22151399999999999
39,0.17546999999999999,0.2179800000000000
40,0.17302400000000001,0.2166370000000000
41,0.16878699999999999,0.2154170000000000
42,0.16733700000000001,0.21588299999999999
43,0.1657630000000000,0.21398700000000001
44,0.16139700000000001,0.2107850000000000
45,0.15892999999999999,0.20971899999999999
46,0.15574600000000000,0.21043999999999999
47,0.15406800000000001,0.20750500000000000
48,0.14947199999999999,0.2096320000000000
49,0.14722199999999999,0.20950199999999999
50,0.14410000000000001,0.20756400000000000
51,0.14276100000000000,0.2131380000000000
52,0.141617000000000,0.19381599999999999
53,0.13263500000000000,0.19335400000000000
54,0.12671900000000000,0.1931100000000000
55,0.12261200000000000,0.19277900000000001
56,0.1204810000000000,0.19244200000000000
57,0.11788400000000000,0.191989000000000
58,0.11600199999999999,0.19129800000000000
59,0.11400900000000000,0.19258200000000000
60,0.11207499999999999,0.19259200000000001
61,0.11073200000000000,0.19470499999999999
62,0.10881200000000001,0.19266500000000000
63,0.1057670000000000,0.18963600000000000
64,0.10230400000000001,0.19100200000000001
65,0.1011770000000000,0.19085900000000000
66,0.09955899999999999,0.19124900000000000
67,0.09962600000000001,0.1921020000000000
68,0.09666500000000000,0.19215399999999999
69,0.09485700000000000,0.19229099999999999
70,0.09559700000000000,0.19329900000000000
71,0.09437100000000000,0.1925440000000000
72,0.09231700000000000,0.1939260000000000
73,0.09185100000000000,0.19370699999999999

