Step,train_loss,val_loss
1,0.27658400000000000,0.28014600000000001
2,0.23257700000000001,0.3158940000000000
3,0.23337200000000000,0.3217730000000000
4,0.22837700000000000,0.2930580000000000
5,0.23052400000000001,0.28845100000000001
6,0.22568199999999999,0.2656630000000000
7,0.21927500000000000,0.258096000000000
8,0.2160180000000000,0.2600480000000000
9,0.21326200000000001,0.24789500000000000
10,0.21251000000000000,0.2359570000000000
11,0.20893800000000001,0.23802000000000001
12,0.2047380000000000,0.23661099999999999
13,0.2005980000000000,0.23441500000000001
14,0.19651299999999999,0.23019999999999999
15,0.19355700000000001,0.2485220000000000
16,0.19200000000000000,0.2358320000000000
17,0.18949700000000000,0.24343400000000001
18,0.18917900000000001,0.2511010000000000
19,0.1784380000000000,0.20404600000000001
20,0.17514800000000000,0.2079290000000000
21,0.17465800000000001,0.20716999999999999
22,0.1730630000000000,0.21198600000000001
23,0.1728240000000000,0.20927899999999999
24,0.16795700000000000,0.19791200000000000
25,0.16603699999999999,0.19512299999999999
26,0.16614100000000001,0.19899700000000001
27,0.1651730000000000,0.19766400000000001
28,0.16481499999999999,0.19603400000000001
29,0.16449100000000000,0.1980200000000000
30,0.16215299999999999,0.19670499999999999
31,0.16122000000000000,0.195878000000000
32,0.16093299999999999,0.1952650000000000
33,0.16088300000000000,0.19817100000000001
34,0.15980500000000000,0.19493300000000000
35,0.1591720000000000,0.1949600000000000
36,0.1588110000000000,0.19460000000000000
37,0.1587750000000000,0.19419000000000000
38,0.15836700000000001,0.19518600000000000
39,0.15829399999999999,0.19528799999999999
40,0.15804299999999999,0.19550799999999999
41,0.157898000000000,0.195109000000000
42,0.15779099999999999,0.18963900000000000
43,0.15692800000000001,0.1898130000000000
44,0.15680500000000000,0.18934699999999999
45,0.15676699999999999,0.19002300000000000
46,0.1566140000000000,0.18987999999999999
47,0.15662899999999999,0.19032800000000000
48,0.15623100000000001,0.1902720000000000
49,0.15697600000000000,0.18641199999999999
50,0.15623100000000001,0.1863490000000000
51,0.15610499999999999,0.1862870000000000
52,0.15603400000000001,0.18629399999999999
53,0.15578600000000001,0.18642800000000001
54,0.15604100000000001,0.18645400000000001
55,0.15569400000000000,0.18657699999999999
56,0.15618099999999999,0.18541500000000000
57,0.15558300000000000,0.1852910000000000
58,0.15550300000000000,0.18523999999999999
59,0.1556580000000000,0.18522700000000000
60,0.1555790000000000,0.18527500000000000
61,0.15552500000000000,0.1852540000000000
62,0.15557000000000001,0.18529599999999999
63,0.15554399999999999,0.18517500000000001
64,0.15544700000000000,0.18514800000000001
65,0.1550820000000000,0.18514100000000000
66,0.1553840000000000,0.18514800000000001
67,0.15521199999999999,0.1851300000000000
68,0.15504799999999999,0.18510299999999999
69,0.1551060000000000,0.18511700000000000
70,0.1552530000000000,0.1851020000000000
71,0.1550380000000000,0.18508700000000000
72,0.15497000000000000,0.18506400000000001
73,0.15500600000000000,0.18508300000000000
74,0.15502199999999999,0.1851010000000000
75,0.15513399999999999,0.18509700000000001
76,0.1549630000000000,0.18510399999999999
77,0.15508900000000000,0.18510799999999999
78,0.15493699999999999,0.18511500000000000
79,0.154898000000000,0.18511600000000000
80,0.1550030000000000,0.18512200000000001
81,0.15487699999999999,0.18513499999999999
82,0.1546650000000000,0.18513499999999999

