Step,train_loss,val_loss
1,0.2763040000000000,0.4095890000000000
2,0.24385799999999999,0.39959299999999998
3,0.23717800000000000,0.31635200000000002
4,0.23297300000000001,0.5101560000000001
5,0.22833999999999999,0.36002400000000001
6,0.23210300000000000,0.37506299999999998
7,0.22417500000000001,0.3477970000000000
8,0.22448899999999999,0.26010200000000000
9,0.22084200000000001,0.25807200000000002
10,0.2155490000000000,0.26414399999999999
11,0.21478200000000000,0.2545760000000000
12,0.21158700000000000,0.2679730000000000
13,0.2098680000000000,0.26134600000000002
14,0.20790700000000001,0.257260000000000
15,0.20389399999999999,0.26677499999999998
16,0.19219500000000000,0.21504599999999999
17,0.18587600000000001,0.21903000000000000
18,0.18299699999999999,0.22228000000000001
19,0.18171799999999999,0.22041200000000000
20,0.1794420000000000,0.21832799999999999
21,0.17280999999999999,0.1989050000000000
22,0.1700450000000000,0.197127000000000
23,0.16870299999999999,0.1969380000000000
24,0.16730600000000001,0.19541100000000000
25,0.16656599999999999,0.19545399999999999
26,0.16566000000000000,0.19464500000000001
27,0.1643810000000000,0.1945430000000000
28,0.1638910000000000,0.1923650000000000
29,0.1630840000000000,0.19352400000000000
30,0.16253400000000001,0.1930680000000000
31,0.16178600000000001,0.1917840000000000
32,0.16113600000000000,0.19263400000000000
33,0.16105300000000000,0.1945860000000000
34,0.16014900000000001,0.19403200000000001
35,0.15978999999999999,0.18969900000000001
36,0.15847800000000001,0.19021900000000000
37,0.1589280000000000,0.19101699999999999
38,0.15853999999999999,0.19522000000000000
39,0.1573610000000000,0.1917320000000000
40,0.15562500000000001,0.20556800000000000
41,0.15478900000000001,0.2000420000000000
42,0.15438900000000000,0.19609900000000000
43,0.1536680000000000,0.19739399999999999
44,0.15323899999999999,0.20474000000000001
45,0.15282499999999999,0.2028460000000000

