Step,train_loss,val_loss
1,0.27546799999999999,0.29831299999999999
2,0.23810500000000001,0.30762600000000001
3,0.2290400000000000,0.3053030000000000
4,0.2291590000000000,0.30294300000000002
5,0.22617599999999999,0.3114010000000000
6,0.2209040000000000,0.27170800000000001
7,0.21395600000000001,0.2596110000000000
8,0.21465400000000001,0.24746699999999999
9,0.21178300000000000,0.25111099999999997
10,0.21011500000000000,0.2360720000000000
11,0.20524400000000001,0.24432100000000001
12,0.20285700000000001,0.24776300000000001
13,0.2008590000000000,0.23501500000000000
14,0.19898099999999999,0.2458960000000000
15,0.19739100000000001,0.24285599999999999
16,0.19342500000000001,0.24728300000000000
17,0.19229599999999999,0.23940900000000001
18,0.18106600000000000,0.20775099999999999
19,0.1783520000000000,0.20992500000000000
20,0.17694499999999999,0.20957300000000001
21,0.17516399999999999,0.20392500000000000
22,0.17300399999999999,0.20239099999999999
23,0.17087500000000000,0.20105300000000001
24,0.16970499999999999,0.2013700000000000
25,0.16788200000000000,0.20020700000000000
26,0.16816100000000000,0.19670599999999999
27,0.1661790000000000,0.19847400000000001
28,0.16514899999999999,0.20086200000000001
29,0.1642930000000000,0.1951190000000000
30,0.1637130000000000,0.19061400000000001
31,0.16236300000000001,0.19509599999999999
32,0.16252100000000000,0.193617000000000
33,0.16168199999999999,0.1940330000000000
34,0.160664000000000,0.1929330000000000
35,0.15686900000000001,0.19861799999999999
36,0.15565300000000001,0.1935520000000000
37,0.1553970000000000,0.19640199999999999
38,0.15477099999999999,0.19395299999999999
39,0.15391500000000000,0.2043240000000000
40,0.15336400000000000,0.203098000000000

