step,mse_scaled,mae_scaled,mse_unscaled,mae_unscaled
60,0.09106074273586273,0.20662707090377808,211338.8992022376,314.78263061881347
120,0.09721489995718002,0.21915599703788757,225621.22822986907,333.86906771846395
180,0.10415617376565933,0.2318856120109558,241731.75933744083,353.262151305887
240,0.11395805329084396,0.24455438554286957,264479.80952323304,372.5619484460534
overall,0.09413304924964905,0.21329271793365479,218468.7093853681,324.9372931896477
