step,mse_scaled,mae_scaled,mse_unscaled,mae_unscaled
60,0.09232669323682785,0.20596933364868164,214276.23030091723,313.780506864845
120,0.09280092269182205,0.21023504436016083,215377.1938254514,320.2791418164274
180,0.09632860124111176,0.2214704006910324,223564.40486666112,337.3951974218307
240,0.10734188556671143,0.23270131647586823,249124.6598330819,354.5055800944572
overall,0.09073219448328018,0.20654544234275818,210575.73886974176,314.6583092850515
