step,mse_scaled,mae_scaled,mse_unscaled,mae_unscaled
60,0.09181635826826096,0.20593354105949402,213092.20102282063,313.7263391333502
120,0.09192292392253876,0.2093120813369751,213340.0651793304,318.87282393372914
180,0.09473314136266708,0.2181992530822754,219861.29164859222,332.412758018895
240,0.10354982316493988,0.22809983789920807,240323.8749783849,347.49493310503163
overall,0.08975193649530411,0.20537926256656647,208300.77089195576,312.8817602443646
