step,mse_scaled,mae_scaled,mse_unscaled,mae_unscaled
60,0.09527994692325592,0.2118028849363327,221130.61316966955,322.6674121702494
120,0.10271450877189636,0.22199027240276337,238384.97345367755,338.1881534123702
180,0.10205423831939697,0.22939570248126984,236853.3746383171,349.4688129405409
240,0.1127135306596756,0.24115681648254395,261591.41744290665,367.38584029433986
overall,0.0956650972366333,0.21374115347862244,222024.41398860834,325.6203980408895
