step,mse_scaled,mae_scaled,mse_unscaled,mae_unscaled
60,0.09043741971254349,0.2041490226984024,209891.99958244505,311.0072745425732
120,0.0923803299665451,0.2114320695400238,214401.5801263021,322.10316484772557
180,0.09422527253627777,0.21897707879543304,218682.79693984563,333.59689559737467
240,0.10507536679506302,0.2307930290699005,243864.12958682803,351.59823839058794
overall,0.08880560845136642,0.2049863040447235,206104.47758167796,312.2831240774946
