step,mse_scaled,mae_scaled,mse_unscaled,mae_unscaled
60,0.0937773734331131,0.20587603747844696,217642.76284346337,313.63795986353074
120,0.09591186791658401,0.21395838260650635,222597.0338382822,325.9511767580007
180,0.09548944234848022,0.2209794521331787,221617.16057829672,336.6473388943778
240,0.10871648788452148,0.23509889841079712,252315.31746671052,358.15719106099215
overall,0.09168688207864761,0.20759473741054535,212791.4761677212,316.2568798472186
