step,mse_scaled,mae_scaled,mse_unscaled,mae_unscaled
60,0.1317339837551117,0.26101306080818176,2265541.571373138,1082.4280957138571
120,0.15714776515960693,0.3024328947067261,2702606.884008492,1254.1995325152113
180,0.22711580991744995,0.367055207490921,3905912.021060665,1522.1922206217876
240,0.27588585019111633,0.4224786162376404,4744651.442633235,1752.0344058616365
overall,0.1673087477684021,0.3037988543510437,2877356.523848297,1259.8637711271022
