step,mse_scaled,mae_scaled,mse_unscaled,mae_unscaled
60,0.13135117292404175,0.26534417271614075,2258965.6943071545,1100.391402382331
120,0.19112125039100647,0.3449892997741699,3286883.762938387,1430.6818380930752
180,0.3383581042289734,0.4718184471130371,5819058.395982854,1956.6446917335875
240,0.38912343978881836,0.5093501806259155,6692105.175570151,2112.2905668314907
overall,0.2190139889717102,0.35449331998825073,3766576.292125393,1470.095483167936
