step,mse_scaled,mae_scaled,mse_unscaled,mae_unscaled
60,0.1307695209980011,0.2531543970108032,2248959.0508039845,1049.8414494471872
120,0.1655368208885193,0.2988550364971161,2846879.514343653,1239.3626071658996
180,0.1958383470773697,0.32911205291748047,3368000.0742125516,1364.8381578393155
240,0.22388269007205963,0.3492434620857239,3850307.1888173367,1448.3238573283134
overall,0.15594349801540375,0.28094589710235596,2681897.208156369,1165.0920166815183
