Step,train_loss,val_loss
1,0.47197200000000000,0.5031310000000000
2,0.41726999999999997,1.0343389999999999
3,0.3601730000000000,0.7061240000000000
4,0.332979000000000,0.45202599999999998
5,0.3166130000000000,0.6370420000000000
6,0.3149900000000000,0.6019660000000000
7,0.3414420000000000,0.5243080000000000
8,0.29608499999999999,0.459829000000000
9,0.2893810000000000,0.3889920000000000
10,0.25979900000000000,0.3802720000000000
11,0.25280700000000000,0.3680340000000000
12,0.2507890000000000,0.340183000000000
13,0.2481300000000000,0.32866699999999999
14,0.23732200000000001,0.313808000000000
15,0.2407410000000000,0.31653599999999998
16,0.23252500000000001,0.3030300000000000
17,0.2270310000000000,0.2999880000000000
18,0.2254030000000000,0.30184000000000000
19,0.22622700000000001,0.29285299999999997
20,0.21795500000000001,0.2938030000000000
21,0.21138399999999999,0.29143400000000003
22,0.20648200000000000,0.3088640000000000
23,0.20431900000000000,0.31192100000000000
24,0.20160200000000000,0.3033940000000000
25,0.1946550000000000,0.3096970000000000
26,0.19327500000000000,0.23299000000000000
27,0.18403700000000001,0.22957700000000000
28,0.18306700000000001,0.2295750000000000
29,0.17953900000000000,0.22693300000000000
30,0.1772640000000000,0.2207060000000000
31,0.17452899999999999,0.2194430000000000
32,0.17267600000000000,0.21612500000000001
33,0.1696710000000000,0.21602800000000000
34,0.16758500000000001,0.2132560000000000
35,0.16579199999999999,0.2074110000000000
36,0.16283300000000001,0.20089499999999999
37,0.15985500000000000,0.19950899999999999
38,0.155928000000000,0.20202200000000001
39,0.1535600000000000,0.20012600000000000
40,0.14957100000000001,0.1996280000000000
41,0.1479730000000000,0.19769200000000001
42,0.14466399999999999,0.19715400000000000
43,0.14226500000000000,0.19747100000000001
44,0.13744400000000001,0.19499400000000000
45,0.13577000000000000,0.19656299999999999
46,0.1330910000000000,0.19456699999999999
47,0.12970300000000001,0.19627500000000001
48,0.12648100000000001,0.19729500000000000
49,0.12387800000000000,0.19444200000000000
50,0.12130100000000001,0.1961250000000000
51,0.11768300000000000,0.19724000000000000
52,0.11589700000000000,0.1938190000000000
53,0.11502400000000000,0.1933900000000000
54,0.11280200000000000,0.19049700000000000
55,0.11196200000000001,0.19530500000000001
56,0.10797000000000000,0.19835000000000000
57,0.10838399999999999,0.19880999999999999
58,0.10528400000000000,0.1879120000000000
59,0.10493300000000000,0.19369100000000000
60,0.10328000000000000,0.19896000000000000
61,0.10139900000000000,0.19758999999999999
62,0.09913200000000000,0.19093499999999999
63,0.09877200000000000,0.18573999999999999
64,0.09744500000000000,0.18460699999999999
65,0.0933230000000000,0.18671199999999999
66,0.08925900000000001,0.18817400000000001
67,0.08604700000000000,0.18723600000000001
68,0.08490499999999999,0.1877940000000000
69,0.08197800000000000,0.19027800000000000
70,0.07996000000000000,0.19100100000000000
71,0.07985600000000000,0.19078999999999999
72,0.07751000000000000,0.1895600000000000
73,0.07576300000000000,0.19254099999999999
74,0.07590900000000000,0.19230500000000000

