Step,train_loss,val_loss
1,0.47489100000000001,0.7891290000000000
2,0.3979750000000000,0.6407530000000000
3,0.3387020000000000,0.7131850000000000
4,0.3014180000000000,0.4696480000000000
5,0.32251500000000000,0.4678670000000000
6,0.31536900000000001,0.4955420000000000
7,0.33504400000000001,0.3971800000000000
8,0.30992599999999998,0.4323280000000000
9,0.3081110000000000,0.5228780000000000
10,0.29986900000000000,0.46701599999999999
11,0.3332870000000000,0.47614899999999999
12,0.27586200000000000,0.36479400000000001
13,0.25608599999999998,0.3486760000000000
14,0.2418550000000000,0.331056000000000
15,0.23852499999999999,0.3195030000000000
16,0.23384900000000000,0.3118670000000000
17,0.22880200000000001,0.30659799999999998
18,0.22504199999999999,0.301971000000000
19,0.22346600000000000,0.2950940000000000
20,0.2211750000000000,0.292948000000000
21,0.22394100000000000,0.3028850000000000
22,0.22361400000000001,0.29175600000000002
23,0.21643299999999999,0.2937560000000000
24,0.2107960000000000,0.28455500000000000
25,0.20984800000000001,0.2816980000000000
26,0.2068790000000000,0.28333900000000001
27,0.20511199999999999,0.28698200000000001
28,0.20273800000000000,0.30153999999999997
29,0.21674199999999999,0.2853990000000000
30,0.2075740000000000,0.2262570000000000
31,0.19373899999999999,0.22449700000000000
32,0.19209899999999999,0.22353400000000001
33,0.18914600000000001,0.22256899999999999
34,0.18725600000000001,0.2208880000000000
35,0.18852800000000000,0.2177650000000000
36,0.18211700000000000,0.21743299999999999
37,0.17818300000000001,0.2139740000000000
38,0.18031800000000001,0.21019900000000000
39,0.17824699999999999,0.20988699999999999
40,0.17295099999999999,0.20753600000000000
41,0.1701180000000000,0.20867200000000000
42,0.16747000000000001,0.20728600000000000
43,0.16487900000000000,0.20649300000000001
44,0.16170999999999999,0.20214299999999999
45,0.16084499999999999,0.2011040000000000
46,0.15864900000000001,0.1996340000000000
47,0.1565720000000000,0.19919799999999999
48,0.15234600000000001,0.19758500000000001
49,0.1504730000000000,0.19660900000000001
50,0.14789500000000000,0.19714200000000001
51,0.14747199999999999,0.19689799999999999
52,0.14459900000000001,0.19864799999999999
53,0.14209600000000000,0.19876500000000000
54,0.1375210000000000,0.2015850000000000
55,0.1324310000000000,0.19968900000000001
56,0.1303160000000000,0.19934499999999999
57,0.12768099999999999,0.19937800000000000
58,0.12316400000000000,0.20476400000000000
59,0.12240200000000000,0.20211899999999999

